senior_citizen,tenure,monthly_charges,total_charges,gender_male,gender_unknown,partner_unknown,partner_yes,dependents_unknown,dependents_yes,contract_month-to-month,contract_one year,contract_two year,contract_unknown,paperless_billing_unknown,paperless_billing_yes,payment_method_credit card (automatic),payment_method_electronic check,payment_method_mailed check,payment_method_unknown,phone_service_unknown,phone_service_yes,multiple_lines_unknown,multiple_lines_yes,internet_service_fiber optic,internet_service_no,internet_service_none,internet_service_unknown,online_security_unknown,online_security_yes,online_backup_unknown,online_backup_yes,device_protection_unknown,device_protection_yes,tech_support_unknown,tech_support_yes,streaming_tv_unknown,streaming_tv_yes,streaming_movies_unknown,streaming_movies_yes,churn_unknown,churn_yes
0,-0.36276349353439524,-0.020343505499911804,-0.3352985420966026,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
1,0.40336848858681956,-0.020343505499911804,2.5602556704671633,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True
1,1.361033466238338,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0.06818574640878809,-0.020343505499911804,-0.3352985420966026,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True
1,1.6962162084163694,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False
1,0.6427847329996992,2.0720986948748172,-0.3352985420966026,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True
1,1.6962162084163694,2.661776562375288,-0.3352985420966026,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
0,1.408916715120914,1.9321073406717024,-0.3352985420966026,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True
1,-0.12334724912151561,2.0875263135012836,-0.3352985420966026,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False
0,0.4512517374693955,-2.5430448475682987,0.536053036239353,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False
0,-0.9852457290078822,-0.020343505499911804,-0.3352985420966026,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True
0,0.8822009774125789,0.6361873760485762,-0.3352985420966026,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
1,0.5470182352345473,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False
1,1.0258507240603065,0.023082383967176552,-0.3352985420966026,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,-1.5119614667162173,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,-1.12889547565561,-0.020343505499911804,-0.3352985420966026,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True
1,1.5046832128860659,-0.020343505499911804,-0.3352985420966026,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False
1,-1.2725452223033378,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True
0,-0.3148802446518193,-0.9425722633930887,-0.3352985420966026,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1,-0.41064674241697113,-0.020343505499911804,-0.3352985420966026,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
0,-0.8415959823601544,0.807605360787085,-0.8101012415664006,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False
0,-1.2246619734207618,-0.020343505499911804,-0.7106597490534287,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.36276349353439524,-0.020343505499911804,-0.3352985420966026,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1.6483329595337937,-0.020343505499911804,-0.3352985420966026,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False
0,0.6906679818822751,-0.020343505499911804,-0.3352985420966026,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,-0.4585299912995471,0.819033226436319,0.9792627912682946,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True
1,-0.8894792312427304,-0.020343505499911804,-0.3352985420966026,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True
1,0.06818574640878809,1.9492491391455533,-0.3352985420966026,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False
1,-0.12334724912151561,-0.020343505499911804,-0.3352985420966026,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False
0,1.361033466238338,-0.020343505499911804,2.891895876449272,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,1.6483329595337937,-0.020343505499911804,-0.3352985420966026,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
0,1.408916715120914,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True
0,0.8822009774125789,-0.020343505499911804,-0.3352985420966026,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False
0,0.5470182352345473,2.190377104344389,2.921114635971486,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
0,-0.36276349353439524,-0.020343505499911804,-0.3352985420966026,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
1,-1.5598447155987933,-2.3293437599276245,-0.7959332716367382,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
0,-0.9373624801253063,-0.020343505499911804,-0.3352985420966026,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False
0,0.6906679818822751,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False
1,1.5046832128860659,-0.020343505499911804,2.9948857897431758,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
1,1.2652669684731863,-0.020343505499911804,-0.3352985420966026,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False
1,1.1216172218254585,1.1024442945373198,4.633819066234553,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True
0,1.6004497106512177,-2.648752604823712,-0.3352985420966026,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True
1,-0.8415959823601544,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False
0,-0.3148802446518193,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
1,0.9300842262951547,-0.020343505499911804,-0.3352985420966026,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,False
0,0.06818574640878809,-0.020343505499911804,-0.3352985420966026,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
0,1.5525664617686417,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False
0,-1.6077279644813693,2.3097983003788833,-0.970551572530272,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True
1,0.3554852397042436,-0.020343505499911804,-0.3352985420966026,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
0,1.1695004707080343,-0.020343505499911804,-0.3352985420966026,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1,0.6906679818822751,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False
0,-0.4585299912995471,-0.020343505499911804,-0.3352985420966026,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False
0,-0.17123049800409154,-0.020343505499911804,-0.3352985420966026,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False
1,-1.2725452223033378,-0.020343505499911804,-0.3352985420966026,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False
0,-0.554296489064699,-0.020343505499911804,-0.3352985420966026,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
0,1.5046832128860659,1.3595712716450827,-0.3352985420966026,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False
0,0.6906679818822751,-0.020343505499911804,-0.3352985420966026,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0,-1.3204284711859138,0.4807684032189951,-0.3352985420966026,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
0,0.6906679818822751,-0.020343505499911804,-0.3352985420966026,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False
0,0.6427847329996992,-0.020343505499911804,1.1139056464558725,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,0.40336848858681956,-0.020343505499911804,-0.3352985420966026,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False
1,0.6427847329996992,-0.020343505499911804,3.9469510842482975,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
1,0.6427847329996992,-0.020343505499911804,-0.3352985420966026,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1,-0.12334724912151561,0.7904635623132342,-0.3352985420966026,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
0,-0.36276349353439524,-0.020343505499911804,-0.3352985420966026,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,-1.2725452223033378,-0.7288711757524148,-0.3352985420966026,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0.9779674751777306,1.0595897983526925,-0.3352985420966026,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True
1,1.5046832128860659,-0.020343505499911804,5.384001503072846,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
1,-1.3204284711859138,-1.3385478081390438,-0.3352985420966026,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,True
0,-0.3148802446518193,-0.020343505499911804,-0.3352985420966026,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
1,-1.176778724538186,-2.2384922280162147,-0.12173332325970175,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1,1.5525664617686417,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False
1,-0.8894792312427304,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,1.0258507240603065,-0.21747418794919698,-0.3352985420966026,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
1,-0.6979462357124268,-2.7761733068126704,-0.3352985420966026,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
0,-0.41064674241697113,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
0,0.4512517374693955,-0.020343505499911804,3.255523295847896,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
1,1.6483329595337937,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,True,False
1,-0.2669969957692434,-0.020343505499911804,0.512148336823849,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
0,-0.41064674241697113,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0,-1.5598447155987933,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False
1,0.9779674751777306,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,1.2173837195906103,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
1,-0.12334724912151561,-0.020343505499911804,-0.3352985420966026,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True
0,1.0258507240603065,-0.2449010655073586,-0.3352985420966026,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True
1,0.40336848858681956,-0.020343505499911804,-0.3352985420966026,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0,-0.554296489064699,-1.6042456844837327,-0.3352985420966026,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False
1,0.8822009774125789,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True
1,-0.506413240182123,-0.020343505499911804,-0.3352985420966026,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False
1,0.9300842262951547,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0.4512517374693955,-0.020343505499911804,2.5879402094101818,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0,1.5525664617686417,-0.020343505499911804,-0.3352985420966026,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0,-0.3148802446518193,0.045366721983182715,-0.3352985420966026,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True
0,1.313150217355762,-0.020343505499911804,-0.3352985420966026,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True
1,-0.21911374688666746,-0.8860043284293811,1.0885695792374321,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False
0,0.4512517374693955,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False
0,-1.6077279644813693,-0.6414480035357752,-0.3352985420966026,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True
1,-0.36276349353439524,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
1,0.9779674751777306,-2.503618711078442,-0.3352985420966026,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0.4991349863519714,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
1,-1.3683117200684896,0.05508040778503164,-0.3352985420966026,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,1.361033466238338,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False
1,0.5470182352345473,0.2002143015303027,-0.3352985420966026,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
1,-1.7034944622465211,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False
0,1.361033466238338,-1.8276604579262554,1.379214382815684,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,True
1,-1.5598447155987933,-0.020343505499911804,-0.3352985420966026,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,True
0,1.2173837195906103,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
1,0.5470182352345473,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
1,1.361033466238338,-0.020343505499911804,-0.3352985420966026,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False
0,0.21183549305651586,-0.020343505499911804,0.37064862988567854,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
0,0.4991349863519714,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True
1,-1.6077279644813693,1.1270142056831731,-0.9338674156646006,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
1,-0.02758075135636376,-2.835026814906225,-0.3352985420966026,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True
1,1.1695004707080343,-0.020343505499911804,-0.3352985420966026,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True
1,1.6962162084163694,-2.2184934631300552,-0.3352985420966026,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False
0,-0.6500629868298508,-0.020343505499911804,-0.3352985420966026,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
1,-0.506413240182123,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False
0,0.9300842262951547,-0.020343505499911804,-0.3352985420966026,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0,-0.506413240182123,-2.2584909929023738,-0.3352985420966026,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
1,1.313150217355762,-2.6653230100151015,-0.3352985420966026,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True
1,-0.9373624801253063,0.2527824835167788,-0.3352985420966026,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False
1,-1.2246619734207618,-0.020343505499911804,-0.3352985420966026,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,-0.4585299912995471,-0.020343505499911804,-0.3352985420966026,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,-0.07546400023893968,2.7931970173414777,-0.3352985420966026,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0,0.4512517374693955,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,-0.7937127334775785,-0.020343505499911804,-0.8134696699888793,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
0,0.8822009774125789,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False
